final_id,project_type,if_returning_customer,if_visited_marketing_domain_flag,number_of_submited_forms,avg_pages_hallwaycorridor_per_session,avg_pages_extension_per_session,number_of_form_submit_visits,avg_pages_loftconversion_per_session,avg_pages_reroofing_per_session,number_of_ipad_sessions,number_of_unique_page_views,avg_pages_newbuild_per_session,number_of_clicked_banners,avg_pages_renovation_per_session,avg_pages_replacement_per_session,number_of_mobile_sessions,avg_pages_flatroof_per_session,avg_page_visit_per_session,avg_pages_upgrading_per_session,avg_pages_allprojects_per_session,number_of_stationary_sessions,avg_time_per_session_sec
63dd3afd174b43ab7012d338,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.3862943611198906,0.6931471805599453,3.1780538303479458
6481cda62980c37353889918,construction,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.4054651081081644,1.0986122886681098,4.330733340286331
648ac95432dce6a4474700dc,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,4.890349128221754
6478f30448f6ff8cb0cc862d,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,0.6931471805599453,4.897839799950911
6371da4de02c0cc760927b72,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.0986122886681098,0.0,4.574710978503383
6368b3b9f0f92a468c3b8b56,windows,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,0,0.0,0.0,4.110873864173311
63459d1a4efc43a0dc9e7084,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,1.0986122886681098,0.0,2.772588722239781
636a96c648109e05afc6b3cd,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0.6931471805599453,0.6931471805599453,2.70805020110221
636162d14424b208d6824273,renovation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0.0,0.6931471805599453,4.430816798843313
647616dc6725f10608e04960,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,4.07753744390572
647a37dc205e315171010133,renovation,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.9459101490553132,0,1.6094379124341003,0.6931471805599453,5.755742213586912
648f1a90bd6f10e4ddc8c7f4,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.0986122886681098,0.0,4.04305126783455
637d2c71f6ef0a5791295ae5,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.6094379124341003,0,1.3862943611198906,0.6931471805599453,4.553876891600541
646f0a4a7143fc71f71cd32b,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,1.3862943611198906,0.0,3.1354942159291497
6465e469e8eb8c88d9db67de,windows,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.3862943611198906,1,0.6931471805599453,0.0,5.476463551931511
63b187e3af003fa674b2a635,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,1.0986122886681098,0.0,3.58351893845611
639de37a72dd855a643ba0d7,renovation,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.5306282510621704,0,0.5306282510621704,2.302585092994046,6.659550297072556
6495d9a18f58f19d1e75c4d5,windows,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2.1400661634962708,0,1.6094379124341003,1.0986122886681098,6.408528791059498
636263a40fe2cd0530a85373,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0.6931471805599453,5.572154032177765
636245393e9206262a6790ed,renovation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0296194171811581,0,1.0296194171811581,1.6094379124341003,5.14166355650266
636956d948109e05afc68537,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0986122886681098,0,0.0,0.6931471805599453,0.0
6464e7229646d5d3a70f2db2,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,4.927253685157205
6374df5990367eee0b1f6d11,construction,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,0.6931471805599453,0.0,0.0
647db44279a8a3b4c713e3e1,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7884573603642703,0,0.3364722366212129,1.791759469228055,5.917279648918606
648dbdec2e96f488ea3dcbe3,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.9162907318741551,0,0.0,1.0986122886681098,4.848116364598481
635caff30eaf37bacc017cfd,renovation,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,0,0.6931471805599453,0.0,2.5649493574615367
64759d2e6e7d7c00c96d0288,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,3.1780538303479458
647db1f2b7feca35d61ce448,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,5.883322388488279
637129d0ca3882250d271326,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,4.060443010546419
63ca600225e322b663473df3,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.252762968495368,1.0986122886681098,5.444579873526289
64895407395b2da94ffcd838,renovation,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.3862943611198906,0,1.252762968495368,0.0,4.774912960575186
6370e676817d072e827dbb5d,windows,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0986122886681098,0,0.0,0.6931471805599453,3.1780538303479458
64310c5ad33e73911b96ddf9,renovation,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.9459101490553132,0,1.0986122886681098,0.6931471805599453,6.849066282633458
63e3aa203848375fb1d26911,windows,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,1.0986122886681098,1.0986122886681098,6.129050210060545
645cf7afa1ab75dee23172f7,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,3.1780538303479458
636b8bb1485280e99c89a9a2,construction,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3862943611198906,0,0.0,0.6931471805599453,2.772588722239781
6375fd7154e21d98bfef2707,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,0,1.6094379124341003,0.6931471805599453,5.583496308781699
648f7160bd6f10e4ddc8d6a1,construction,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.791759469228055,0,0.9932517730102834,1.3862943611198906,5.442417710521793
6476f8e86e7d7c00c96d1c3f,windows,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,3.5263605246161616
6485ea7fc1fbb2c2f586e8a8,windows,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1.9459101490553132,0,1.6094379124341003,0.6931471805599453,8.97335141383992
63516b00176da93c363c83ba,windows,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.0986122886681098,0,0.0,0.0,6.023447592961033
64537a4f03b87785d670b3a4,renovation,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.791759469228055,0,1.4586150226995167,0.0,6.608944848742513
63b6dc79fa32e4d37008ad95,windows,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.8329091229351039,0,0.5306282510621704,1.3862943611198906,7.72356247227797
649aa103cace4c88c142de32,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.3862943611198906,0,0.6931471805599453,0.6931471805599453,3.4965075614664802
6485f91b6c0d45f5338b0dc7,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9162907318741551,0,0.9162907318741551,0.0,2.970414465569701
647c3f454e2fede7f2562169,renovation,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9459101490553132,0,1.6094379124341003,0.0,7.136483208590247
649af9e1cace4c88c142e9af,windows,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,1,0.6931471805599453,0.6931471805599453,4.499809670330265
63f4d07643ddc300feb0fc00,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.9459101490553132,1,1.0986122886681098,0.6931471805599453,5.153291594497779
635e53fae9ee76b85595a843,windows,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.9162907318741551,0,0.9162907318741551,0.0,4.039536325727106
635a437b00d39dd1775bafa2,windows,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.3862943611198906,0,0.0,0.0,5.924255797414532
6377dea971d2fbcb66ab3ab8,windows,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9459101490553132,0,1.6094379124341003,0.0,6.2166061010848646
63537e7b47ab72457fa68218,windows,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1.6094379124341003,0,1.0986122886681098,0.0,5.187385805840755
63ff6db12694688a94d4df15,renovation,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.9459101490553132,0,1.791759469228055,0.0,5.627621113690637
649b0bc7be7fb493fb2f03c9,renovation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,0,0.0,0.6931471805599453,2.3978952727983707
